season,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS
2023-24,1610612737,ATL,0022300716,2024-02-05,ATL vs. LAC,L,144,-5
2023-24,1610612740,NOP,0022300718,2024-02-05,NOP vs. TOR,W,138,38
2023-24,1610612747,LAL,0022300713,2024-02-05,LAL @ CHA,W,124,6
2023-24,1610612753,ORL,0022300721,2024-02-06,ORL @ MIA,L,95,-26
2023-24,1610612756,PHX,0022300725,2024-02-06,PHX vs. MIL,W,114,8
2023-24,1610612741,CHI,0022300723,2024-02-06,CHI vs. MIN,W,129,6
2023-24,1610612742,DAL,0022300720,2024-02-06,DAL @ BKN,W,119,12
2023-24,1610612763,MEM,0022300722,2024-02-06,MEM @ NYK,L,113,-10
2023-24,1610612748,MIA,0022300721,2024-02-06,MIA vs. ORL,W,121,26
2023-24,1610612745,HOU,0022300719,2024-02-06,HOU @ IND,L,129,-3
2023-24,1610612749,MIL,0022300725,2024-02-06,MIL @ PHX,L,106,-8
2023-24,1610612750,MIN,0022300723,2024-02-06,MIN @ CHI,L,123,-6
2023-24,1610612751,BKN,0022300720,2024-02-06,BKN vs. DAL,L,107,-12
2023-24,1610612754,IND,0022300719,2024-02-06,IND vs. HOU,W,132,3
2023-24,1610612762,UTA,0022300724,2024-02-06,UTA vs. OKC,W,124,7
2023-24,1610612760,OKC,0022300724,2024-02-06,OKC @ UTA,L,117,-7
2023-24,1610612752,NYK,0022300722,2024-02-06,NYK vs. MEM,W,123,10
2023-24,1610612759,SAS,0022300730,2024-02-07,SAS @ MIA,L,104,-12
2023-24,1610612744,GSW,0022300727,2024-02-07,GSW @ PHI,W,127,23
2023-24,1610612765,DET,0022300732,2024-02-07,DET @ SAC,W,133,13
2023-24,1610612748,MIA,0022300730,2024-02-07,MIA vs. SAS,W,116,12
2023-24,1610612738,BOS,0022300729,2024-02-07,BOS vs. ATL,W,125,8
2023-24,1610612737,ATL,0022300729,2024-02-07,ATL @ BOS,L,117,-8
2023-24,1610612764,WAS,0022300728,2024-02-07,WAS vs. CLE,L,106,-8
2023-24,1610612746,LAC,0022300731,2024-02-07,LAC vs. NOP,L,106,-11
2023-24,1610612755,PHI,0022300727,2024-02-07,PHI vs. GSW,L,104,-23
2023-24,1610612740,NOP,0022300731,2024-02-07,NOP @ LAC,W,117,11
2023-24,1610612766,CHA,0022300726,2024-02-07,CHA vs. TOR,L,117,-6
2023-24,1610612739,CLE,0022300728,2024-02-07,CLE @ WAS,W,114,8
2023-24,1610612758,SAC,0022300732,2024-02-07,SAC vs. DET,L,120,-13
2023-24,1610612761,TOR,0022300726,2024-02-07,TOR @ CHA,W,123,6
2023-24,1610612743,DEN,0022300740,2024-02-08,DEN @ LAL,W,114,8
2023-24,1610612750,MIN,0022300738,2024-02-08,MIN @ MIL,W,129,24
2023-24,1610612749,MIL,0022300738,2024-02-08,MIL vs. MIN,L,105,-24
2023-24,1610612739,CLE,0022300735,2024-02-08,CLE @ BKN,W,118,23
2023-24,1610612742,DAL,0022300736,2024-02-08,DAL @ NYK,W,122,14
2023-24,1610612759,SAS,0022300734,2024-02-08,SAS @ ORL,L,111,-16
2023-24,1610612744,GSW,0022300733,2024-02-08,GSW @ IND,W,131,22
2023-24,1610612762,UTA,0022300739,2024-02-08,UTA @ PHX,L,115,-14
2023-24,1610612765,DET,0022300741,2024-02-08,DET @ POR,W,128,6
2023-24,1610612753,ORL,0022300734,2024-02-08,ORL vs. SAS,W,127,16
2023-24,1610612751,BKN,0022300735,2024-02-08,BKN vs. CLE,L,95,-23
2023-24,1610612763,MEM,0022300737,2024-02-08,MEM vs. CHI,L,110,-8
2023-24,1610612752,NYK,0022300736,2024-02-08,NYK vs. DAL,L,108,-14
2023-24,1610612747,LAL,0022300740,2024-02-08,LAL vs. DEN,L,106,-8
2023-24,1610612754,IND,0022300733,2024-02-08,IND vs. GSW,L,109,-22
2023-24,1610612756,PHX,0022300739,2024-02-08,PHX vs. UTA,W,129,14
2023-24,1610612741,CHI,0022300737,2024-02-08,CHI @ MEM,W,118,8
2023-24,1610612757,POR,0022300741,2024-02-08,POR vs. DET,L,122,-6
2023-24,1610612740,NOP,0022300747,2024-02-09,NOP @ LAL,L,122,-17
2023-24,1610612766,CHA,0022300745,2024-02-09,CHA @ MIL,L,84,-36
2023-24,1610612737,ATL,0022300742,2024-02-09,ATL @ PHI,W,127,6
2023-24,1610612743,DEN,0022300746,2024-02-09,DEN @ SAC,L,106,-29
2023-24,1610612755,PHI,0022300742,2024-02-09,PHI vs. ATL,L,121,-6
2023-24,1610612764,WAS,0022300743,2024-02-09,WAS @ BOS,L,129,-4
2023-24,1610612747,LAL,0022300747,2024-02-09,LAL vs. NOP,W,139,17
2023-24,1610612758,SAC,0022300746,2024-02-09,SAC vs. DEN,W,135,29
2023-24,1610612761,TOR,0022300744,2024-02-09,TOR vs. HOU,W,107,3
2023-24,1610612745,HOU,0022300744,2024-02-09,HOU @ TOR,L,104,-3
2023-24,1610612738,BOS,0022300743,2024-02-09,BOS vs. WAS,W,133,4
2023-24,1610612749,MIL,0022300745,2024-02-09,MIL vs. CHA,W,120,36
2023-24,1610612759,SAS,0022300750,2024-02-10,SAS @ BKN,L,103,-20
2023-24,1610612754,IND,0022300755,2024-02-10,IND @ NYK,W,125,14
2023-24,1610612741,CHI,0022300752,2024-02-10,CHI @ ORL,L,108,-6
2023-24,1610612752,NYK,0022300755,2024-02-10,NYK vs. IND,L,111,-14
2023-24,1610612764,WAS,0022300753,2024-02-10,WAS vs. PHI,L,113,-6
2023-24,1610612744,GSW,0022300757,2024-02-10,GSW vs. PHX,W,113,1
2023-24,1610612740,NOP,0022300758,2024-02-10,NOP @ POR,W,93,9
2023-24,1610612751,BKN,0022300750,2024-02-10,BKN vs. SAS,W,123,20
2023-24,1610612745,HOU,0022300754,2024-02-10,HOU @ ATL,L,113,-9
2023-24,1610612761,TOR,0022300756,2024-02-10,TOR vs. CLE,L,95,-24
2023-24,1610612757,POR,0022300758,2024-02-10,POR vs. NOP,L,84,-9
2023-24,1610612753,ORL,0022300752,2024-02-10,ORL vs. CHI,W,114,6
2023-24,1610612760,OKC,0022300748,2024-02-10,OKC @ DAL,L,111,-35
2023-24,1610612756,PHX,0022300757,2024-02-10,PHX @ GSW,L,112,-1
2023-24,1610612737,ATL,0022300754,2024-02-10,ATL vs. HOU,W,122,9
2023-24,1610612765,DET,0022300749,2024-02-10,DET @ LAC,L,106,-6
2023-24,1610612742,DAL,0022300748,2024-02-10,DAL vs. OKC,W,146,35
2023-24,1610612739,CLE,0022300756,2024-02-10,CLE @ TOR,W,119,24
2023-24,1610612766,CHA,0022300751,2024-02-10,CHA vs. MEM,W,115,9
2023-24,1610612755,PHI,0022300753,2024-02-10,PHI @ WAS,W,119,6
2023-24,1610612746,LAC,0022300749,2024-02-10,LAC vs. DET,W,112,6
2023-24,1610612763,MEM,0022300751,2024-02-10,MEM @ CHA,L,106,-9
2023-24,1610612738,BOS,0022300759,2024-02-11,BOS @ MIA,W,110,4
2023-24,1610612760,OKC,0022300760,2024-02-11,OKC vs. SAC,W,127,14
2023-24,1610612748,MIA,0022300759,2024-02-11,MIA vs. BOS,L,106,-4
2023-24,1610612758,SAC,0022300760,2024-02-11,SAC @ OKC,L,113,-14
2023-24,1610612743,DEN,0022300767,2024-02-12,DEN @ MIL,L,95,-17
2023-24,1610612746,LAC,0022300770,2024-02-12,LAC vs. MIN,L,100,-21
2023-24,1610612745,HOU,0022300765,2024-02-12,HOU vs. NYK,W,105,2
2023-24,1610612766,CHA,0022300761,2024-02-12,CHA vs. IND,W,111,9
2023-24,1610612739,CLE,0022300762,2024-02-12,CLE vs. PHI,L,121,-2
2023-24,1610612761,TOR,0022300764,2024-02-12,TOR vs. SAS,L,99,-23
2023-24,1610612741,CHI,0022300763,2024-02-12,CHI @ ATL,W,136,10
2023-24,1610612755,PHI,0022300762,2024-02-12,PHI @ CLE,W,123,2
2023-24,1610612763,MEM,0022300766,2024-02-12,MEM vs. NOP,L,87,-9
2023-24,1610612737,ATL,0022300763,2024-02-12,ATL vs. CHI,L,126,-10
2023-24,1610612764,WAS,0022300768,2024-02-12,WAS @ DAL,L,104,-8
2023-24,1610612749,MIL,0022300767,2024-02-12,MIL vs. DEN,W,112,17
2023-24,1610612762,UTA,0022300769,2024-02-12,UTA vs. GSW,L,107,-22
2023-24,1610612752,NYK,0022300765,2024-02-12,NYK @ HOU,L,103,-2
2023-24,1610612750,MIN,0022300770,2024-02-12,MIN @ LAC,W,121,21
2023-24,1610612759,SAS,0022300764,2024-02-12,SAS @ TOR,W,122,23
2023-24,1610612744,GSW,0022300769,2024-02-12,GSW @ UTA,W,129,22
2023-24,1610612740,NOP,0022300766,2024-02-12,NOP @ MEM,W,96,9
2023-24,1610612742,DAL,0022300768,2024-02-12,DAL vs. WAS,W,112,8
2023-24,1610612754,IND,0022300761,2024-02-12,IND @ CHA,L,102,-9
2023-24,1610612765,DET,0022300776,2024-02-13,DET @ LAL,L,111,-14
2023-24,1610612749,MIL,0022300773,2024-02-13,MIL vs. MIA,L,97,-26
2023-24,1610612748,MIA,0022300773,2024-02-13,MIA @ MIL,W,123,26
2023-24,1610612757,POR,0022300775,2024-02-13,POR vs. MIN,L,109,-12
2023-24,1610612738,BOS,0022300771,2024-02-13,BOS @ BKN,W,118,8
2023-24,1610612760,OKC,0022300772,2024-02-13,OKC @ ORL,W,127,14
2023-24,1610612758,SAC,0022300774,2024-02-13,SAC @ PHX,L,125,-5
2023-24,1610612750,MIN,0022300775,2024-02-13,MIN @ POR,W,121,12
2023-24,1610612756,PHX,0022300774,2024-02-13,PHX vs. SAC,W,130,5
2023-24,1610612751,BKN,0022300771,2024-02-13,BKN vs. BOS,L,110,-8
2023-24,1610612753,ORL,0022300772,2024-02-13,ORL vs. OKC,L,113,-14
2023-24,1610612747,LAL,0022300776,2024-02-13,LAL vs. DET,W,125,14
2023-24,1610612762,UTA,0022300788,2024-02-14,UTA vs. LAL,L,122,-16
2023-24,1610612755,PHI,0022300779,2024-02-14,PHI vs. MIA,L,104,-5
2023-24,1610612738,BOS,0022300780,2024-02-14,BOS vs. BKN,W,136,50
2023-24,1610612753,ORL,0022300778,2024-02-14,ORL vs. NYK,W,118,18
2023-24,1610612752,NYK,0022300778,2024-02-14,NYK @ ORL,L,100,-18
2023-24,1610612761,TOR,0022300782,2024-02-14,TOR vs. IND,L,125,-2
2023-24,1610612748,MIA,0022300779,2024-02-14,MIA @ PHI,W,109,5
2023-24,1610612765,DET,0022300787,2024-02-14,DET @ PHX,L,100,-16
2023-24,1610612743,DEN,0022300786,2024-02-14,DEN vs. SAC,L,98,-4
2023-24,1610612742,DAL,0022300785,2024-02-14,DAL vs. SAS,W,116,23
2023-24,1610612766,CHA,0022300777,2024-02-14,CHA vs. ATL,W,122,23
2023-24,1610612751,BKN,0022300780,2024-02-14,BKN @ BOS,L,86,-50
2023-24,1610612741,CHI,0022300781,2024-02-14,CHI @ CLE,L,105,-3
2023-24,1610612764,WAS,0022300784,2024-02-14,WAS @ NOP,L,126,-7
2023-24,1610612739,CLE,0022300781,2024-02-14,CLE vs. CHI,W,108,3
2023-24,1610612759,SAS,0022300785,2024-02-14,SAS @ DAL,L,93,-23
2023-24,1610612758,SAC,0022300786,2024-02-14,SAC @ DEN,W,102,4
2023-24,1610612746,LAC,0022300789,2024-02-14,LAC @ GSW,W,130,5
2023-24,1610612763,MEM,0022300783,2024-02-14,MEM vs. HOU,W,121,8
2023-24,1610612744,GSW,0022300789,2024-02-14,GSW vs. LAC,L,125,-5
2023-24,1610612754,IND,0022300782,2024-02-14,IND @ TOR,W,127,2
2023-24,1610612747,LAL,0022300788,2024-02-14,LAL @ UTA,W,138,16
2023-24,1610612745,HOU,0022300783,2024-02-14,HOU @ MEM,L,113,-8
2023-24,1610612740,NOP,0022300784,2024-02-14,NOP vs. WAS,W,133,7
2023-24,1610612756,PHX,0022300787,2024-02-14,PHX vs. DET,W,116,16
2023-24,1610612737,ATL,0022300777,2024-02-14,ATL @ CHA,L,99,-23
2023-24,1610612763,MEM,0022300790,2024-02-15,MEM vs. MIL,W,113,3
2023-24,1610612757,POR,0022300791,2024-02-15,POR vs. MIN,L,91,-37
2023-24,1610612750,MIN,0022300791,2024-02-15,MIN @ POR,W,128,37
2023-24,1610612762,UTA,0022300576,2024-02-15,UTA vs. GSW,L,137,-3
2023-24,1610612744,GSW,0022300576,2024-02-15,GSW @ UTA,W,140,3
2023-24,1610612749,MIL,0022300790,2024-02-15,MIL @ MEM,L,110,-3
2023-24,1610612744,GSW,0022300802,2024-02-22,GSW vs. LAL,W,128,18
2023-24,1610612761,TOR,0022300795,2024-02-22,TOR vs. BKN,W,121,28
2023-24,1610612755,PHI,0022300794,2024-02-22,PHI vs. NYK,L,96,-14
2023-24,1610612739,CLE,0022300792,2024-02-22,CLE vs. ORL,L,109,-7
2023-24,1610612765,DET,0022300793,2024-02-22,DET @ IND,L,115,-14
2023-24,1610612752,NYK,0022300794,2024-02-22,NYK @ PHI,W,110,14
2023-24,1610612742,DAL,0022300796,2024-02-22,DAL vs. PHX,W,123,10
2023-24,1610612759,SAS,0022300803,2024-02-22,SAS @ SAC,L,122,-5
2023-24,1610612758,SAC,0022300803,2024-02-22,SAC vs. SAS,W,127,5
2023-24,1610612741,CHI,0022300797,2024-02-22,CHI vs. BOS,L,112,-17
2023-24,1610612753,ORL,0022300792,2024-02-22,ORL @ CLE,W,116,7
2023-24,1610612745,HOU,0022300798,2024-02-22,HOU @ NOP,L,105,-22
2023-24,1610612738,BOS,0022300797,2024-02-22,BOS @ CHI,W,129,17
2023-24,1610612756,PHX,0022300796,2024-02-22,PHX @ DAL,L,113,-10
2023-24,1610612764,WAS,0022300800,2024-02-22,WAS @ DEN,L,110,-20
2023-24,1610612747,LAL,0022300802,2024-02-22,LAL @ GSW,L,110,-18
2023-24,1610612740,NOP,0022300798,2024-02-22,NOP vs. HOU,W,127,22
2023-24,1610612760,OKC,0022300799,2024-02-22,OKC vs. LAC,W,129,22
2023-24,1610612746,LAC,0022300799,2024-02-22,LAC @ OKC,L,107,-22
2023-24,1610612751,BKN,0022300795,2024-02-22,BKN @ TOR,L,93,-28
2023-24,1610612766,CHA,0022300801,2024-02-22,CHA @ UTA,W,115,8
2023-24,1610612743,DEN,0022300800,2024-02-22,DEN vs. WAS,W,130,20
2023-24,1610612754,IND,0022300793,2024-02-22,IND vs. DET,W,129,14
2023-24,1610612762,UTA,0022300801,2024-02-22,UTA vs. CHA,L,107,-8
2023-24,1610612759,SAS,0022300813,2024-02-23,SAS @ LAL,L,118,-5
2023-24,1610612740,NOP,0022300810,2024-02-23,NOP vs. MIA,L,95,-11
2023-24,1610612750,MIN,0022300808,2024-02-23,MIN vs. MIL,L,107,-5
2023-24,1610612749,MIL,0022300808,2024-02-23,MIL @ MIN,W,112,5
2023-24,1610612739,CLE,0022300805,2024-02-23,CLE @ PHI,L,97,-7
2023-24,1610612745,HOU,0022300806,2024-02-23,HOU vs. PHX,W,114,4
2023-24,1610612743,DEN,0022300812,2024-02-23,DEN @ POR,W,127,15
2023-24,1610612747,LAL,0022300813,2024-02-23,LAL vs. SAS,W,123,5
2023-24,1610612761,TOR,0022300804,2024-02-23,TOR @ ATL,W,123,2
2023-24,1610612755,PHI,0022300805,2024-02-23,PHI vs. CLE,W,104,7
2023-24,1610612748,MIA,0022300810,2024-02-23,MIA @ NOP,W,106,11
2023-24,1610612757,POR,0022300812,2024-02-23,POR vs. DEN,L,112,-15
2023-24,1610612766,CHA,0022300811,2024-02-23,CHA @ GSW,L,84,-13
2023-24,1610612756,PHX,0022300806,2024-02-23,PHX @ HOU,L,110,-4
2023-24,1610612763,MEM,0022300807,2024-02-23,MEM vs. LAC,L,95,-6
2023-24,1610612764,WAS,0022300809,2024-02-23,WAS @ OKC,L,106,-41
2023-24,1610612737,ATL,0022300804,2024-02-23,ATL vs. TOR,L,121,-2
2023-24,1610612746,LAC,0022300807,2024-02-23,LAC @ MEM,W,101,6
2023-24,1610612760,OKC,0022300809,2024-02-23,OKC vs. WAS,W,147,41
2023-24,1610612744,GSW,0022300811,2024-02-23,GSW vs. CHA,W,97,13
2023-24,1610612751,BKN,0022300815,2024-02-24,BKN @ MIN,L,86,-15
2023-24,1610612750,MIN,0022300815,2024-02-24,MIN vs. BKN,W,101,15
2023-24,1610612738,BOS,0022300816,2024-02-24,BOS @ NYK,W,116,14
2023-24,1610612765,DET,0022300814,2024-02-24,DET vs. ORL,L,109,-3
2023-24,1610612752,NYK,0022300816,2024-02-24,NYK vs. BOS,L,102,-14
2023-24,1610612753,ORL,0022300814,2024-02-24,ORL @ DET,W,112,3
2023-24,1610612756,PHX,0022300818,2024-02-25,PHX vs. LAL,W,123,10
2023-24,1610612755,PHI,0022300817,2024-02-25,PHI vs. MIL,L,98,-21
2023-24,1610612737,ATL,0022300821,2024-02-25,ATL vs. ORL,W,109,17
2023-24,1610612742,DAL,0022300819,2024-02-25,DAL @ IND,L,111,-22
2023-24,1610612749,MIL,0022300817,2024-02-25,MIL @ PHI,W,119,21
2023-24,1610612747,LAL,0022300818,2024-02-25,LAL @ PHX,L,113,-10
2023-24,1610612766,CHA,0022300826,2024-02-25,CHA @ POR,W,93,13
2023-24,1610612746,LAC,0022300827,2024-02-25,LAC vs. SAC,L,107,-16
2023-24,1610612762,UTA,0022300825,2024-02-25,UTA vs. SAS,W,128,19
2023-24,1610612753,ORL,0022300821,2024-02-25,ORL @ ATL,L,92,-17
2023-24,1610612764,WAS,0022300820,2024-02-25,WAS vs. CLE,L,105,-9
2023-24,1610612741,CHI,0022300823,2024-02-25,CHI @ NOP,W,114,8
2023-24,1610612740,NOP,0022300823,2024-02-25,NOP vs. CHI,L,106,-8
2023-24,1610612754,IND,0022300819,2024-02-25,IND vs. DAL,W,133,22
2023-24,1610612744,GSW,0022300824,2024-02-25,GSW vs. DEN,L,103,-16
2023-24,1610612743,DEN,0022300824,2024-02-25,DEN @ GSW,W,119,16
2023-24,1610612760,OKC,0022300822,2024-02-25,OKC @ HOU,W,123,13
2023-24,1610612758,SAC,0022300827,2024-02-25,SAC @ LAC,W,123,16
2023-24,1610612745,HOU,0022300822,2024-02-25,HOU vs. OKC,L,110,-13
2023-24,1610612759,SAS,0022300825,2024-02-25,SAS @ UTA,L,109,-19
2023-24,1610612739,CLE,0022300820,2024-02-25,CLE @ WAS,W,114,9
2023-24,1610612757,POR,0022300826,2024-02-25,POR vs. CHA,L,80,-13
